"合同编号","采购订单号","煤种_品名代码","发货单位代码","供应商_发货单位名称","发站名称","收货单位_焦化厂","铁路车号","货票重量","制表_发出时间","生成时间","到厂_进厂交接时间","在途状态","状态","物料品名代码","采购物料代码","关联状态","收货单位"
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1722574",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4921153",61.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1704194",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1611030",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4911525",62.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1567793",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1700678",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1813911",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1631259",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1691203",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1725318",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1728177",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1833093",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1776468",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1721145",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1848837",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4895621",61.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1865111",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1576565",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1525552",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1592395",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1616553",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1815885",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1872062",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1557130",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1718593",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1797251",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1803805",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4948867",63.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1677652",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1730941",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1872729",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1849268",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1799506",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1839189",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1502192",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1840748",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1776623",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1883291",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1684393",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1674460",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1569675",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1699145",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1506508",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1667113",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1715842",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4874851",61.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"4863492",62.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1816152",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1856410",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
"212010226072","450018958200010",G3MMZJML,"1200",广西钢铁集团有限公司,铁山港,焦化厂,"1841523",70.000,"20260910135300","20260910143023","20260910143300",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1575386",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1577547",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1862529",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1623295",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1845392",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1866709",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4928025",61.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1729584",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1751770",71.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1663002",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1641951",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1709862",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4890134",61.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4963807",61.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1621663",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1518747",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"1630012",70.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
LGXS26080876,"450018760700010",G3MMQQD,"2700",广西柳钢国际贸易有限公司,防城港,焦化厂,"4938790",61.000,"20260910113700","20260910120404","20260910121700",已到厂,"1",G3MMQQD,A2MMQQM1,已匹配,焦化厂
